Manufacturer,Model Number,Model Name,Serial ID,Connectors Sense/Pace,Polarity,Fixation,Placement,Outer Insulation,Location
Oscor Medical Corp.,RU-58-TJ,,,5 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-TJV,,,VS-1,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-TJX,,,5/6 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-TSBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-TV,,,VS-1,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-TX,,,5/6 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-W,,,5 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-WBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-WJ,,,5 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-WJV,,,VS-1,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-WJX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-58-WV,,,VS-1,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-WX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RX-100-TBB,,,5 mm Bif,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-100-TBI,,,3.2 mm LP,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-100-TBV,,,IS-1,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-100-TSBV,,,IS-1,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-100-WBV,,,IS-1,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-48-TBB,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-48-TBI,,,3.2 mm LP,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-48-TBV,,,VS-1,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-48-TJBI,,,3.2 mm LP,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-48-TJBV,,,VS-1,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-48-WBV,,,VS-1,BI,Webbed Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-48-WJBV,,,VS-1,BI,J+Webbed Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-52-TBB,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-52-TBI,,,3.2 mm LP,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-52-TBV,,,VS-1,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-52-TJBI,,,3.2 mm LP,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-52-TJBV,,,VS-1,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-52-TSBV,,,IS-1,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-52-WBV,,,VS-1,BI,Webbed Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-52-WJBV,,,VS-1,BI,J+Webbed Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-58-TBB,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-58-TBI,,,3.2 mm LP,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-58-TBV,,,VS-1,BI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-58-TJBI,,,3.2 mm LP,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-58-TJBV,,,VS-1,BI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RX-58-TSBV,,,IS-1,BI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RX-58-WBV,,,VS-1,BI,Webbed Tines,ENDO,SIL,RV
Oscor Medical Corp.,RX-58-WJBV,,,VS-1,BI,J+Webbed Tines,ENDO,SIL,RA
Oscor Medical Corp.,RZ-52-TUV,,,IS-1,UNI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RZ-52-TV,,,IS-1,UNI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RZ-58-TUV,,,IS-1,UNI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RZ-58-TV,,,IS-1,UNI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RZ-70-TUV,,,IS-1,UNI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RZ-70-TV,,,IS-1,UNI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RZ-78-TUV,,,IS-1,UNI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RZ-78-TV,,,IS-1,UNI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,RZ-85-TUV,,,IS-1,UNI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RZ-85-TV,,,IS-1,UNI,Passive,ENDO,SIL,RV
Oscor Medical Corp.,Vy-61,,,5 mm,UNI,Screw,ENDO,UNK,RV
Oscor Medical Corp.,Zy-100-BV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-100-PBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-100-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-100-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-44-JUSBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-44-PJUSBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-J,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-JBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-JBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-JU,,,5 mm,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-JUBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-JUSBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-JUV,,,IS-1,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-JV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-PBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RV
Oscor Medical Corp.,Zy-48-PJ,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-PJBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-PJSBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-PJSBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-PJU,,,5 mm,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-PJUBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-PJUSBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-PJUV,,,IS-1,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-48-PJV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-48-PSBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-PSBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-PV,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-48-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-J,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-JBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-JBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-JU,,,5 mm,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-JUBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-JUSBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-JUV,,,IS-1,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-JV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-PBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-PJ,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-PJBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-PJSBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-PJSBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-PJU,,,5 mm,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-PJUBV,,,IS-1,BI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-PJUV,,,IS-1,UNI,J+Ext/Ret Screw,ENDO,POLy,RA
Oscor Medical Corp.,Zy-52-PJV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-52-PSBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-PSBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-PU,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-PUV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-PV,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-52-PV,,,VS-1,UNI,Retract. Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Zy-52-U,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-UV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-52-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-J,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-JBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-JBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-JV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-PBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-PJ,,,5 mm,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-PJSBI,,,3.2 mm LP,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-PJSBV,,,VS-1,BI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-PJV,,,VS-1,UNI,J+Retract. Screw,ENDO,SIL,RA
Oscor Medical Corp.,Zy-58-PSBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-PSBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-PU,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-PUV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-PV,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Zy-58-PV,,,VS-1,UNI,Retract. Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Zy-58-U,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-UV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Zy-58-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Osypka (Dr. Osypka GmbH),Ay61,,,5 mm,UNI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Cy61,,,5 mm,UNI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),FF61,,,5 mm,UNI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),FX61,,,5 mm,UNI,Wedge,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Fy61,,,5 mm,UNI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Fy63,,,5 mm Bif,BI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Fy64,,,IS-1,BI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),HT48P-B,,,IS-1,BI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),HT52P-B,,,IS-1,BI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),HT58P-B,,,IS-1,BI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Jy61,,,5 mm,UNI,Retractable Screw,UNK,UNK,RA/RV
Osypka (Dr. Osypka GmbH),Ky61,,,5 mm,UNI,Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MF61,,,5 mm,UNI,Wedge,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MP-41,,,5 mm,UNI,,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MX61,,,5 mm,UNI,Fins,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MX63,,,5 mm Bif,BI,Fins,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MX64,,,IS-1,BI,Fins,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),MZ61,,,5 mm,UNI,Wedge,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),P-U61,,,5 mm,UNI,,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Py61,,,5 mm,UNI,Retractable Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Py63,,,5 mm Bif,BI,Retractable Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Py64,,,IS-1,BI,Retractable Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Py67,,,IS-1,UNI,Retractable Screw,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),QF61,,,5 mm,UNI,,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),QX61,,,5 mm,UNI,,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),R-F61,,,5 mm,UNI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),RT-61,,,5 mm,UNI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),RU-61,,,5 mm,UNI,Tines,UNK,UNK,RV
Osypka (Dr. Osypka GmbH),Vy61,,,5 mm,UNI,Screw,UNK,UNK,RV
"Pacesetter, Inc. (St. Jude Medical)",1002T,,,VS-1/IS-1,BI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1004T,,,VS-1/IS-1,BI,J+Large Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1007M,,,5 mm,UNI,Endo Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1010B,,,5 mm Bif,BI,Small Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1010T,,,IS-1,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1012T,,,VS-1/IS-1,BI,J+Small Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1013M,,,5 mm,UNI,J+Small Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1015M,,,5 mm,UNI,Small Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1015MC,,,5 mm,UNI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1015S,,,6 mm,UNI,Small Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1016T,,,VS-1/IS-1,BI,Small Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1018T,,,VS-1/IS-1,BI,Endo Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1019K,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1019M,,,5 mm,UNI,Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1021K,,,IS-1,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1021M,,,5 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1021S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1022T,,,VS-1/IS-1,BI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1023M,,,5 mm,UNI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1024K,,,IS-1,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1024M,,,5 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1025M,,,5 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1025S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1026T,,,VS-1/IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1027K,,,IS-1,UNI,Passive,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1027M,,,5 mm,UNI,Passive,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1028T,,,VS-1/IS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1033M,,,5 mm,UNI,J+Small Fins,ENDO,POLy,RA
"Pacesetter, Inc. (St. Jude Medical)",1035M,,,5 mm,UNI,Small Fins,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",1036T,,,VS-1/IS-1,BI,Small Fins,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",1038T,,,VS-1/IS-1,BI,Tines,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",1041K,,,,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1041M,,,5 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1043K,,,VS-1/IS-1,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1050T,,,IS-1,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1052T,,,VS-1/IS-1,BI,Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1055K,,,IS-1,UNI,CS,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1055T,,,IS-1,BI,CS,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1085K,,,IS-1,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1124C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1126C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1128C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1135K,,,VS-1/IS-1,UNI,Fins,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1136T,,,VS-1/IS-1,BI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1142T,,,VS-1/IS-1,BI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1143K,,,VS-1/IS-1,UNI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1145K,,,VS-1/IS-1,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1146T,,,VS-1/IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1148T,,,VS-1/IS-1,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1188K,,,VS-1/IS-1,UNI,Ex./Ret. Helix,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1188T,,,VS-1/IS-1,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1212T,,,IS-1,BI,Passive,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1216T,,,VS-1/IS-1,BI,Small Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1222T,,,VS-1/IS-1,BI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1226T,,,VS-1/IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1226TC,,,VS-1/IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1235K,,,IS-1,UNI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1236T,,,IS-1,BI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1242T,,,IS-1,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1243K,,,IS-1,UNI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1245K,,,IS-1,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1246T,,,IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1324C,,,IS-1,QUAD,Tines,EPI,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1326C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1328C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1335K,,,IS-1,UNI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1336T,,,IS-1,BI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1342T,,,VS-1/IS-1,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1343K,,,IS-1,UNI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1345K,,,IS-1,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1346T,,,IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1354C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1356C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1358C,,,IS-1,QUAD,Tines,ENDO,SIL,VDD
"Pacesetter, Inc. (St. Jude Medical)",1368,,,IS-1Bif,BI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1388K,,,IS-1,UNI,Ex./Ret. Helix,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1388T,,,IS-1,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1388TC,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1400K,,,IS-1,UNI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1401K,,,VS-1/IS-1,UNI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1401T,,,VS-1/IS-1,BI,Tines,UNK,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1402K,,,VS-1/IS-1,UNI,Fins,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1402T,,,VS-1/IS-1,BI,Fins,UNK,UNK,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1403K,,,VS-1/IS-1,UNI,Fins,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1403T,,,VS-1/IS-1,BI,Fins,UNK,SIL,RA/RV
