Manufacturer,Model Number,Name,NBG Code,X-ray/Serial ID,Sense / Pace Connector RA,Sense / Pace Connector RV,Detach Tools,Non MAG Rate BOS,Non MAG Rate RRT/EOS,MAG Rate BOS,MAG Rate RRT/EOS,RRT/EOS Behavior,RRT/EOS Longetivity
"Medtronic, Inc.",REVDD01  ,Relia VDD,VDD,PWB NWX,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"6.2 @ 2.5 V, 5.5 @ 3.5 V"
"Medtronic, Inc.",RVDR01 ,Revo MRI SureScan,OAE- DDDR,"PTA and MRI symbol, PTN",IS-1 BI,IS-1 BI,2,PR,65 (VVI),85 (DOO),65 (VOO),RRT: Battery voltage ? 2.81 V on 3 consecutive daily automatic measurements EOS: 3 months post-RRT,
"Medtronic, Inc.",SD203,Sigma D 200 Series,DDD,PJD PJD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),RA,
"Medtronic, Inc.",SDR303,Sigma DR 300 Series,DDD,PJD PJD,3.2 mm LP UNI/BI (IS-1 Compatible),,#2,PR,65 (VVI),85 (DOO),65 (VOO),RA,
"Medtronic, Inc.",SDR203,Sigma DR 200 Series,DDD/RO,PJD PJD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),RA,
"Medtronic, Inc.",SDR303,Sigma DR 300 Series,DDD/RO,PJD PJD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),RA,
"Medtronic, Inc.",SDR306,Sigma DR 300 Series,DDD/ RO,PJE PJE,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Ra,
"Medtronic, Inc.",SED01,Sensia D,DDD,PWL PWL,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,
"Medtronic, Inc.",SED01*,Sensia D,DDD,PWB NWK  ,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,"7.4 @ 2.5 V, 6.0 @ 3.5 V"
"Medtronic, Inc.",SEDR01,Sensia DR,DDDR,PWL PWL,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,
"Medtronic, Inc.",SEDR01*,Sensia DR,DDDR,PWL NWL,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,"7.4 @ 2.5 V, 6.0 @ 3.5 V"
"Medtronic, Inc.",SEDRL1,Sensia DR,DDDR   PWL,PWL,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,
"Medtronic, Inc.",SEDRL1*,Sensia DR,DDDR   PWB,NWJ,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO) ,65 (VOO) ,Z,"7.4 @ 2.5 V, 6.0 @ 3.5 V"
"Medtronic, Inc.",SES01,Sensia S,SSI,PWL PWL,None,IS-1 UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO) ,Z,
"Medtronic, Inc.",SES01*,Sensia S,SSI,PWB NWS,None,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO) ,Z,"7.3 @ 2.5 V, 6.4 @ 3.5 V"
"Medtronic, Inc.",SESR01,Sensia SR,SSIR,PWL PWL,None,IS-1 UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO) ,Z,
"Medtronic, Inc.",SESR01*,Sensia SR,SSIR,PWB NWR,None,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO) ,Z,"7.3 @ 2.5 V, 6.4 @ 3.5 V"
"Medtronic, Inc.",SS103,Sigma S 100 Series,SSI,PJG PJG,None,3.2 mm LP UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO) ,Ra,
"Medtronic, Inc.",SS106,Sigma S 100 Series,SSI,PJH PJH,None,5/6 mm UNI,#2,PR,65 (VVI),85 (SOO),65 (VOO) ,Ra,
"Medtronic, Inc.",SS203,Sigma S 200 Series,SSI,PJG PJG,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SS303,Sigma S 300 Series,SSI,PJG PJG,None,3.2 mm LP UNI/BI  (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SSR203,Sigma SR 200 Series,SSIR,PJG PJG,None,3.2 mm LP UNI/BI  (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SSR303,Sigma SR 300 Series,SSIR,PJG PJG,None,3.2 mm LP UNI/BI  (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SSR306,Sigma SR 300 Series,SSIR,PJH PJH,None,5/6 mm UNI ,#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SVDD303,Sigma VDD 300 Series,VDDD,PJD PJD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI  (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",SVVI103,Sigma S 100 Series,SSI,PJG PJG,None,3.2 mm LP UNI/BI  (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,
"Medtronic, Inc.",VEDR01,Versa DR,DDDR,PWH PWH,IS-1 UNI/BI,IS-1 UNI/BI ,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",VEDR01*,Versa DR,DDDR,PWB NWH,IS-1 UNI/BI,IS-1 UNI/BI ,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V, 6.0 @ 3.5 V"
"Pacesetter, Inc. (St. Jude Medical)",1102,Tempo VR,VVIR,tJJ,None,VS-1 BI,#2,PR,63,100,80,C,
"Pacesetter, Inc. (St. Jude Medical)",1902,Tempo V,VVIC,tMJ,None,VS-1 UNI/BI,#2,PR,63,100,80,C,8.1
"Pacesetter, Inc. (St. Jude Medical)",2002B,Solus,SSIR,AA,None,5 mm Bif UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2002L,Solus,SSIR,AA,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2002T,Solus,SSIR,AA,None,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2003M,Solus,SSIR,None,None,5 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2003M/S,Solus,SSIR,AB,None,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2003S,Solus,SSIR,None,None,6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2005L,Phoenix 2,SSIC,AD,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2005T,Phoenix 2,SSIC,AD,None,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2006L,Solus II,SSIR,AE,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2006T,Solus II,SSIR,AE,None,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2007K,Solus II,SSIR,AF,None,IS-1 UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2007M/S,Solus II,SSIR,AF,None,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2008L,Phoenix 2,SSIC,AG or PHX,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2008T,Phoenix 2,SSIC,AG or PHX,None,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2009K,Phoenix 2,SSIC,AH,None,IS-1 UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2009M/S,Phoenix 2,SSIC,AH,None,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)","2010T (SN < 11,999)",Paragon,DDDC,AI,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)","2010T (SN > 12,000)",Paragon,DDDC,AI,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2011M,Paragon,DDDC,None,5 mm UNI,5 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2011M/S,Paragon,DDDC,AJ,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2012T,Paragon,DDDC,None,VS-1A BI,VS-1A BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2016L,Paragon II,DDDC,AL,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2016T,Paragon II,DDDC,AL,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2017T,Bilog II,DDDC,AC or AI,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,7.2
"Pacesetter, Inc. (St. Jude Medical)",2019T,Bilog IV,DDDC,AL,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,7.7
"Pacesetter, Inc. (St. Jude Medical)",2020L,Synchrony,DDDR,None,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2020T,Synchrony,DDDR,None,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2022L,Synchrony II,DDDR,AN,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2022T,Synchrony II,DDDR,AN,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2023M,Synchrony II,DDDR,None,5 mm UNI,5 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2023M/S,Synchrony II,DDDR,AO,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2023U,Synchrony II,DDDR,AN,VS-1A UNI,VS-1A UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,8
"Pacesetter, Inc. (St. Jude Medical)",2028L,Synchrony III,DDDR,AP,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2028T,Synchrony III,DDDR,AP,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2029K,Synchrony III,DDDR,AR,IS-1 UNI,IS-1 UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2029M/S,Synchrony III,DDDR,AR,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2060BL,AddVent,VDDR,AS,"VS-1B UNI/BI
Pace, BI Sense",VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,9.3
"Pacesetter, Inc. (St. Jude Medical)",2060LR (Aa),AddVent,VDDR,AS,Special,Special,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2091K,Polarity,DDDR,GK,"VS-1B UNI Pace,
UNI/BI Sense",VS-1B UNI,UNK,PR,PI+100 ms,PR,PI+100 ms,F,8.05
"Pacesetter, Inc. (St. Jude Medical)",2091M/S,Polarity,DDDR,GK,"5/6 UNI Pace, UNI/BI Sense",5/6 UNI/BI,UNK,PR,PI+100 ms,PR,PI+100 ms,F,8.05
"Pacesetter, Inc. (St. Jude Medical)",2102,Tempo DR,DDDR,tHS,VS-1 BI,VS-1 BI,#2,PR,63,100,80,C,
"Pacesetter, Inc. (St. Jude Medical)",2204L,Phoenix III,SSIC,BC,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2204T,Phoenix III,SSIC,BC,None,VS-1A UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2205K,Phoenix III,SSIC,BD,None,IS-1 UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2205M/S,Phoenix III,SSIC,BD,None,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",221,Programalith,SSIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221 A,Programalith,SSIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221 A-0,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221 A-1,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221 A-3,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221 A-6,Programalith,SSIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221-0,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221-1,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221-3,Programalith,VVIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",221-6,Programalith,SSIC,None,None,6 mm UNI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222,Programalith,SSIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222-0,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222-1,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222-3,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL
mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222-6,Programalith,SSIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222A,Programalith,SSIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222A-0,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222A-1,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222A-3,Programalith,VVIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",222A-6,Programalith,SSIC,None,None,5 mm Bif BI,#4,PR,PR,Pr 5%,PR-10 or 15%,"D, Va, Wa, BOL mag is 5% < PR",
"Pacesetter, Inc. (St. Jude Medical)",223,Programalith AV,DVIC,None,5 mm UNI,5 mm UNI,#4,PR,PR,90,77,B,
"Pacesetter, Inc. (St. Jude Medical)",225,Programalith II,SSIC,None,None,6 mm UNI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",225-0,Programalith II,VVIC,None,None,6 mm UNI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",2250L,Trilogy SR,SSIR,MM,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2252L,Dynasty SR,SSIR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,7.7
"Pacesetter, Inc. (St. Jude Medical)",225-3,Programalith II,VVIC,None,None,6 mm UNI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",225-6,Programalith II,SSIC,None,None,6 mm UNI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",226,Programalith II,SSIC,None,None,5 mm Bif BI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",226-0,Programalith II,VVIC,None,None,5 mm Bif BI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",2260L,Trilogy SR+,SSIR,MM,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2262L,Dynasty SR+,SSIR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,7.7
"Pacesetter, Inc. (St. Jude Medical)",226-3,Programalith II,VVIC,None,None,5 mm Bif BI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",2264L,Trilogy SR+,SSIR,MM,None,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",226-6,Programalith II,SSIC,None,None,5 mm Bif BI,#2,PR,PR,Pr 5%,PR-10%,"D, 10% < prog rate",
"Pacesetter, Inc. (St. Jude Medical)",2304L,Paragon III,DDDC,BK,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2304T,Paragon III,DDDC,BK,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2305M/S,Paragon III,DDDC,BN,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2308L,Trilogy DC,DDDC,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2310L,Dynasty DC,DDDC,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2314L,Paragon III,DDDC,BK,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2314T,Paragon III,DDDC,BK,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2315M/S,Paragon III,DDDC,BN,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2318L,Trilogy DC+,DDDM,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2320L,Dynasty DC+,DDDM,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2350L,Trilogy DR,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2352L,Dynasty DR,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2353,Dynasty DR,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2360L,Trilogy DR+,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2362L,Dynasty DR+,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2363,Dynasty DR+,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,5
"Pacesetter, Inc. (St. Jude Medical)",2364L,Trilogy DR+,DDDR,MM,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,PR,PI+100 ms,F,
"Pacesetter, Inc. (St. Jude Medical)",2400L,Regency SR+,SSIR,S*00,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2402L,Regency SC+,SSIC,S*02,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2404L,Regency SR,SSIR,S*04,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2405K,Regency SR,SSIR,S*05,None,IS-1 UNI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2405M/S,Regency SR,SSIR,S*05,None,5/6 UNI,#2,PR,PR,100,< 85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2406L,Regency SC,SSIC,S*06,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2406L,Regency SC,SSIC,S*06,None,VS-1B UNI/BI,#2,PR,PR,100,< 85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2407K,Regency SC,SSIC,S*07,None,IS-1 UNI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2407M/S,Regency SC,SSIC,S*07,None,5/6 UNI,#2,PR,PR,100,< 85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2408L,Regency SCX,SSIC,S*08,None,VS-1B UNI/BI,#2,PR,PR,100,< 85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2410L,Solus Mini SR+,SSIR,S*00,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,16
"Pacesetter, Inc. (St. Jude Medical)",2412,Solus Mini SC+,SSIC,S*02,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,16
"Pacesetter, Inc. (St. Jude Medical)",2414,Solus Mini SR,SSIR,S*04,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2415,Solus Mini SR,SSIR,S*05,None,VS-1B UNI,#2,PR,PR,100,85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2416,Solus Mini SC,SSIC,S*06,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2417,Solus Mini SC,SSIC,S*07,None,VS-1B UNI,#2,PR,PR,100,85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2418,Solus Mini SCX,SSIC,S*08,None,VS-1B UNI/BI,#2,PR,PR,100,85,C,9.1
"Pacesetter, Inc. (St. Jude Medical)",2425T,Microny SR+,SSIR,S*25,None,IS-1 BI,#2,PR,PR,100,85,C,
"Pacesetter, Inc. (St. Jude Medical)",2426T,Solus u SR+,SSIR,S*25,None,"IS-1 UNI pace, BI sense",#2,PR,PR,100,85,C,8.3
"Pacesetter, Inc. (St. Jude Medical)",2525T,Microny II SR+,SSIR,S*25,None,"IS-1 UNI pace, BI sense",#2,PR,PR,100,? 85,C,
"Pacesetter, Inc. (St. Jude Medical)",2535K,Microny K,SSIR,S*25,None,IS-1 UNI,#2,PR,PR,100,? 85,C,
"Pacesetter, Inc. (St. Jude Medical)",261,AFP,SSIC,None,None,6 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",262,AFP,SSIC,None,None,5 mm Bif BI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",262T,AFP,SSIC,None,None,VS-1A BI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",273,AFP,DDIC,None,5 mm UNI,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",275,AFP,VDDC,None,None,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
